1459607465289;0.09588623;0.32647705;9.692596;-6.2761456E-4;-0.0310373;-0.017416954;0.005844116;-0.0070648193;0.0053253174;-11.804581;-23.723984;-38.36174;52.41665142;13.16739296
1459607465309;0.1279602;0.34725952;9.710999;0.0150369555;-0.013412565;0.005548477;0.005844116;3.9672852E-4;-0.004257202;-12.411499;-18.024063;-40.766335;52.41665142;13.16739296
1459607465329;0.11505127;0.36331177;9.72467;0.013893954;-0.0058078766;0.010627747;0.009033203;0.006790161;0.0032043457;-13.27877;-12.413216;-43.52722;52.41665142;13.16739296
1459607465348;0.09588623;0.3520813;9.710999;-0.013636328;-0.013565928;-0.014910698;0.016494751;-0.001739502;-0.007446289;-13.972473;-6.713295;-46.02089;52.41665142;13.16739296
1459607465368;0.09588623;0.373703;9.6814575;-0.009120069;0.0012660921;-0.019348145;0.007965088;-6.713867E-4;-0.0010528564;-15.013123;-0.83522797;-48.781776;52.41665142;13.16739296
1459607465388;0.09588623;0.36331177;9.691849;0.004641764;-0.00612849;-0.0062446594;0.009033203;0.001449585;0.0;-15.706825;4.7756195;-51.18637;52.41665142;13.16739296
1459607465409;0.08468628;0.348114;9.695831;0.005347416;0.005713463;0.022283554;0.0015716553;-6.713867E-4;0.0010681152;-15.620041;4.953766;-51.008224;52.41665142;13.16739296
1459607465429;0.09736633;0.36331177;9.712494;0.01915095;-0.00432536;0.012322426;0.0037078857;-6.713867E-4;0.0;-15.533257;4.953766;-51.097298;52.41665142;13.16739296
1459607465449;0.11505127;0.38067627;9.655334;-0.010024488;-9.4389915E-4;0.017385483;0.0037078857;-0.0070648193;0.0;-15.359688;5.042839;-51.008224;52.41665142;13.16739296
1459607465468;0.10874939;0.35043335;9.698135;-0.003011383;-0.015718699;0.006702423;0.004776001;-0.0028076172;-0.004257202;-15.446472;4.953766;-51.097298;52.41665142;13.16739296
1459607465488;0.09588623;0.33657837;9.691849;-0.013928115;0.01864925;0.008706093;0.0068969727;0.0035858154;0.0;-15.61985;5.2209854;-51.097298;52.41665142;13.16739296
1459607465508;0.08236694;0.37963867;9.694672;-0.006854534;-0.0050703883;0.009347916;0.005844116;0.0046539307;-0.0010528564;-15.533257;5.399132;-51.097298;52.41665142;13.16739296
1459607465529;0.09588623;0.3526001;9.672699;-0.004750043;-0.016303599;-0.018776894;0.010101318;-0.001739502;0.004272461;-15.793419;5.399132;-50.83008;52.41665142;13.16739296
1459607465549;0.09588623;0.35958862;9.710999;-0.0041415244;-0.023247957;0.0033864975;0.0037078857;-0.001739502;0.0053253174;-15.966797;5.3100586;-50.741005;52.41665141;13.16739295
1459607465568;0.099594116;0.36331177;9.777084;0.0048252568;3.129542E-4;-0.021878242;0.009033203;0.0035858154;0.0053253174;-16.140175;5.2209854;-50.91915;52.41665141;13.16739295
1459607465588;0.089904785;0.36331177;9.734955;-0.005544141;-0.0026566386;0.004876137;0.007965088;0.001449585;0.009597778;-16.05339;5.131912;-50.91915;52.41665141;13.16739295
1459607465609;0.09588623;0.32914734;9.70018;9.720251E-4;-0.024011374;0.026229858;-5.493164E-4;3.9672852E-4;0.0021362305;-16.400337;5.042839;-50.741005;52.41665141;13.16739295
1459607465629;0.09588623;0.3615265;9.731949;-0.0026357025;-0.017096907;0.03187275;-0.0026855469;-0.004928589;-0.0010528564;-16.487122;5.042839;-50.741005;52.41665141;13.16739295
1459607465648;0.08988953;0.34414673;9.665527;0.0046281144;-3.9604306E-4;0.032647133;0.0037078857;0.005722046;0.004272461;-16.22696;4.6865463;-50.473785;52.41665141;13.16739295
1459607465668;0.09288025;0.3603058;9.73436;-0.01933223;-0.028258592;-0.0016899109;0.007965088;-0.0028076172;0.0;-16.22696;4.597473;-50.206566;52.41665141;13.16739295
1459607465689;0.09588623;0.35780334;9.72467;-0.012846433;-6.017983E-4;0.03658867;0.004776001;-6.713867E-4;-0.007446289;-15.793228;4.419327;-50.206566;52.41665141;13.16739295
1459607465708;0.107162476;0.374588;9.72229;-0.00271485;-0.009386539;-0.0041952133;5.187988E-4;0.0025177002;0.0010681152;-15.793228;4.419327;-50.117493;52.41665141;13.16739295
1459607465729;0.09588623;0.34414673;9.700684;0.0031672865;-0.0072704554;0.0023784637;0.0068969727;3.9672852E-4;0.0010681152;-15.61985;4.419327;-50.206566;52.41665141;13.16739295
1459607465748;0.102264404;0.37606812;9.691849;0.009369247;-6.798506E-4;-0.0057344437;0.0068969727;0.001449585;-0.0053253174;-15.793419;4.419327;-50.206566;52.41665141;13.16739295
1459607465769;0.11114502;0.36331177;9.710999;-0.023377948;-0.017031044;0.0026082993;0.0015716553;0.0025177002;-0.0021209717;-15.620041;4.3302536;-50.384712;52.41665141;13.16739295
1459607465788;0.11505127;0.34414673;9.706558;0.0055911317;-0.02862814;-0.039601326;0.0068969727;-0.001739502;-0.0063934326;-15.7066345;4.3302536;-50.384712;52.41665141;13.16739295
1459607465808;0.09588623;0.34503174;9.710999;-0.004207805;-0.012940675;0.0067214966;-0.0016174316;-6.713867E-4;-0.0010528564;-15.7066345;4.597473;-50.65193;52.41665141;13.16739295
1459607465829;0.07673645;0.36331177;9.758591;-0.019051783;-0.018835425;0.0023860931;0.0068969727;0.001449585;0.0021362305;-15.966797;4.3302536;-50.91915;52.41665141;13.16739295
1459607465849;0.10166931;0.34414673;9.722595;-0.0031872168;2.052784E-4;-0.021727562;0.009033203;-0.010269165;-0.003189087;-16.22696;4.419327;-51.18637;52.41665141;13.16739295
1459607465868;0.09588623;0.36331177;9.710999;0.005264573;-0.0017434955;0.005669594;0.0015716553;0.006790161;0.0063934326;-16.053581;4.3302536;-51.45359;52.41665141;13.16739295
1459607465888;0.07673645;0.38467407;9.710999;-0.017123453;-0.020613462;0.00521183;0.0026397705;-0.0038757324;0.0032043457;-16.053581;4.1521072;-51.45359;52.41665141;13.16739295
1459607465909;0.09588623;0.36938477;9.704926;-0.0039235204;-0.015976667;-0.007577896;0.0026397705;-0.005996704;0.0032043457;-16.053581;4.063034;-51.364517;52.41665141;13.16739295
1459607465929;0.09588623;0.3597107;9.710999;-0.0042347983;-0.013049722;-0.013035774;0.0037078857;-0.005996704;0.0010681152;-16.053581;4.1521072;-51.275444;52.41665141;13.16739295
1459607465949;0.09588623;0.36331177;9.694229;0.0043357685;-0.032152504;0.0044021606;0.004776001;0.001449585;0.0010681152;-15.793419;4.1521072;-51.45359;52.41665141;13.16739295
1459607465968;0.07673645;0.36331177;9.676865;-0.013342865;-0.0073357522;-0.0063209534;0.0037078857;-0.0028076172;0.004272461;-15.880203;4.1521072;-51.097298;52.41665141;13.16739295
1459607465988;0.099594116;0.3478546;9.68013;-0.01644691;-0.019268543;0.0061044693;0.007965088;3.9672852E-4;0.0053253174;-15.966797;4.419327;-51.008224;52.41665141;13.16739295
1459607466008;0.09588623;0.3625641;9.692596;0.0045793355;-0.031129807;-0.013497353;0.010101318;-0.001739502;-0.0021209717;-15.793419;4.5084;-50.83008;52.41665141;13.16739295
1459607466029;0.10650635;0.36331177;9.710999;0.007503152;-0.017200887;0.005507469;-5.493164E-4;0.001449585;0.0;-15.7066345;4.6865463;-50.741005;52.41665141;13.16739295
1459607466048;0.10681152;0.36331177;9.7000885;-0.004830025;-0.012065619;0.008460999;-0.008010864;3.9672852E-4;0.0010681152;-15.793419;4.8646927;-50.65193;52.41665141;13.16739295
1459607466068;0.10345459;0.35751343;9.710999;-0.02278278;-0.040043473;-0.0046806335;0.0015716553;0.0025177002;0.008529663;-15.793419;4.953766;-50.65193;52.41665141;13.16739295
1459607466089;0.09588623;0.36331177;9.707718;0.0040712655;-0.004601836;-0.003443718;0.005844116;0.001449585;0.0021362305;-15.61985;4.953766;-50.65193;52.41665141;13.16739295
1459607466109;0.09677124;0.38156128;9.710114;-7.8609586E-4;-0.009976327;-0.008572578;0.0037078857;3.9672852E-4;0.0010681152;-15.533257;4.8646927;-50.65193;52.41665141;13.16739295
1459607466128;0.11505127;0.3480072;9.710999;0.0112697035;-0.021873951;0.0027637482;0.010101318;0.001449585;0.0032043457;-15.533257;4.7756195;-50.91915;52.41665141;13.16739295
1459607466148;0.09736633;0.34710693;9.693344;0.005521409;-0.006608367;0.0051755905;0.0015716553;-0.004928589;-0.0010528564;-15.359879;4.6865463;-50.91915;52.41665141;13.16739295
1459607466168;0.09692383;0.34414673;9.709961;-0.0015105978;-0.02009198;-0.0037183762;0.0015716553;-6.713867E-4;0.0010681152;-15.706825;4.597473;-50.91915;52.41665141;13.16739295
1459607466189;0.10470581;0.3529663;9.693359;0.01411438;-0.025288045;0.006954193;0.0015716553;-6.713867E-4;-0.004257202;-15.966988;4.6865463;-50.741005;52.41665141;13.16739295
1459607466209;0.08251953;0.36331177;9.705215;-0.014078766;-0.018417776;-0.0033140182;-5.493164E-4;-0.0028076172;0.0053253174;-15.793419;4.6865463;-50.56286;52.41665141;13.16739295
1459607466228;0.08503723;0.35246277;9.702698;-0.013921581;-0.025414586;-0.01256752;0.011169434;-6.713867E-4;-0.0010528564;-15.61985;4.597473;-50.56286;52.41665141;13.16739295
1459607466249;0.08518982;0.37399292;9.694077;-0.004785843;-0.008224368;-0.016308784;0.0015716553;0.0035858154;0.0021362305;-15.8800125;4.597473;-50.56286;52.41665141;13.16739295
1459607466269;0.09588623;0.36331177;9.691849;-0.0046129227;-0.031083226;-0.0072841644;0.011169434;0.008911133;0.0053253174;-16.05339;4.6865463;-50.473785;52.41665141;13.16739295
1459607466289;0.099594116;0.34414673;9.703583;-0.004688643;-0.036933094;-0.008432388;5.187988E-4;-0.005996704;-0.0063934326;-16.05339;4.6865463;-50.384712;52.41665141;13.16739295
1459607466309;0.09588623;0.3812561;9.708618;0.0050109252;-0.0077854693;-0.009937286;0.004776001;0.0046539307;-0.0053253174;-16.05339;4.953766;-50.29564;52.41665141;13.16739295
1459607466329;0.097213745;0.36463928;9.693192;-0.015890181;-0.024405032;-0.0044765472;0.0026397705;-6.713867E-4;0.0010681152;-15.879822;4.953766;-50.473785;52.41665141;13.16739295
1459607466349;0.09765625;0.38246155;9.690079;-6.725639E-5;-0.020608038;-0.013834953;0.0015716553;0.0025177002;0.0032043457;-15.706444;4.8646927;-50.473785;52.41665141;13.16739295
1459607466368;0.10731506;0.36331177;9.684143;-0.020103447;-0.03684932;0.008340836;0.011169434;0.0035858154;0.0021362305;-15.966606;4.6865463;-50.65193;52.41665141;13.16739295
1459607466388;0.09588623;0.36331177;9.691849;0.0050398335;-0.0034872293;6.484985E-5;0.0068969727;0.001449585;0.0021362305;-16.140175;4.7756195;-50.65193;52.41665141;13.16739295
